IS_CUSTOMER_TS,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,ALEXA_RANK_final,Employee_Range_Final,Industry_final
N,4,0,2,0,0.5,0,0.5,0,16000001,2 to 5,
N,0,29,0,0,0,1,0,0,16000001,6 to 10,FOOD_BEVERAGES
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,,
N,6.333333333333333,16.333333333333332,0,0,0.3333333333333333,0.6666666666666666,0,0,16000001,1,
N,1,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,5425356,6 to 10,INDUSTRIAL_AUTOMATION
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0.5,0,0,0,0.5,0,0,16000001,2 to 5,
N,0.5,0,3,0,0.5,0,0.5,0,16000001,6 to 10,RELIGIOUS_INSTITUTIONS
N,7.5,7.5,0,0,0.5,0.5,0,0,5539225,51 to 200,MARKETING_AND_ADVERTISING
N,2.375,0,0,0.625,0.75,0,0,0.25,16000001,6 to 10,
N,1.6666666666666667,0,0,0,0.3333333333333333,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,106.4,1.2,0,0,1.4,0.4,0,0,6794576,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,1,1,1,0,1,1,1,0,2741402,51 to 200,
N,0.6666666666666666,0,0,0,0.3333333333333333,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,4376916,26 to 50,
N,0,0,0,0,0,0,0,0,215229,201 to 1000,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,1,0,0,0,1,0,0,16000001,6 to 10,
N,2,0,0,0,1,0,0,0,16000001,,
N,3,0,0,0,0.5,0,0,0,4319652,1001 to 10000,
N,0,0,0,0,0,0,0,0,6408120,6 to 10,
N,1,0,0,0,1,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,201 to 1000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,105151,51 to 200,ONLINE_MEDIA
N,0,0,0,0,0,0,0,0,368863,1001 to 10000,
N,4,2,0,0,1,1,0,0,2328461,11 to 25,
N,0,0,0,0,0,0,0,0,6523333,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,878208,26 to 50,
N,0.3333333333333333,0,0,1.3333333333333333,0.3333333333333333,0,0,1,4601987,6 to 10,
N,1,0,0,0,1,0,0,0,16000001,2 to 5,PHOTOGRAPHY
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,,
N,5.166666666666667,0,0,0,1.1666666666666667,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,339729,51 to 200,EDUCATION_MANAGEMENT
N,7.340425531914893,0.19148936170212766,0.2553191489361702,1.3404255319148937,0.8936170212765957,0.14893617021276595,0.0425531914893617,0.5531914893617021,16000001,,
N,0,0,0,0,0,0,0,0,16000001,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,7805422,1,
N,1.5,0,0,0,1,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,42255,1001 to 10000,Non-Profit/Educational Institution
N,0.25,0,0,0,0.16666666666666666,0,0,0,163339,1001 to 10000,CONSUMER_SERVICES
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1,
N,1,0,0,0,1,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,8606,201 to 1000,LEISURE_TRAVEL_TOURISM
N,79,5,0,0,1,1,0,0,3460681,,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,1879738,26 to 50,
N,0,0.5,0,0,0,0.5,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,8.25,0,0,0,1,0,0,0,,1001 to 10000,COMPUTER_SOFTWARE
N,9,0,0,0,0.5,0,0,0,1233794,51 to 200,Consumer Products
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,3.3846153846153846,5.923076923076923,17.46153846153846,0,0.6923076923076923,0.46153846153846156,1.0769230769230769,0,2362318,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,201 to 1000,
N,7.4,5.92,6.2,0,0.68,0.8,0.72,0,16000001,26 to 50,Agriculture
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,7.666666666666667,1,1,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,16000001,1,
N,2,0,11,0,1,0,1,0,1648717,6 to 10,
N,2,0,0,0,1,0,0,0,29414,1001 to 10000,Other
N,0,0,0,0,0,0,0,0,2866533,26 to 50,
N,0,0,0,0,0,0,0,0,421472,1001 to 10000,INFORMATION_TECHNOLOGY_AND_SERVICES
N,4.035714285714286,0.75,3.0714285714285716,0,0.8571428571428571,0.21428571428571427,0.6785714285714286,0,7774459,6 to 10,
N,0,0,0,0,0,0,0,0,7190407,6 to 10,
N,0.5,0,0,0,0.5,0,0,0,16000001,1,
N,32,0,0,1,1,0,0,1,1700155,6 to 10,
N,0.3,0,0,0,0.16666666666666666,0,0,0,16000001,26 to 50,
N,0.2,0,0,0,0.2,0,0,0,2542166,201 to 1000,
N,2,0,0,0,0.5,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,5.6,2,0.4,0,0.4,0.4,0.4,0,72133,51 to 200,
N,0,0,0,0,0,0,0,0,71905,201 to 1000,HIGHER_EDUCATION
N,2,0,0,0,0.3333333333333333,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,1,0,0,0,1,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,1,0.058823529411764705,0,0.11764705882352941,0.23529411764705882,0.058823529411764705,0,0.058823529411764705,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,1,
N,1,0,0,0,1,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,3054830,,
N,0.08333333333333333,0.041666666666666664,0,0,0.020833333333333332,0.041666666666666664,0,0,1516343,,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,6473426,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,,
N,3,0,0,0,1,0,0,0,40,"10,001 or more",Media
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,,
N,1,0,0,0,0.5,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,9849905,,
N,0,0,0,0,0,0,0,0,64639,201 to 1000,RETAIL
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,2,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES
N,0,0,0,0,0,0,0,0,16000001,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES
N,0,0,0,0,0,0,0,0,4921210,201 to 1000,AUTOMOTIVE
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,97667,1001 to 10000,EDUCATION_MANAGEMENT
N,3.8,3.2666666666666666,0,0,0.6,0.7333333333333333,0,0,16000001,2 to 5,
N,4.076923076923077,18.846153846153847,0,0,0.6923076923076923,0.9230769230769231,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,2872598,6 to 10,MANAGEMENT_CONSULTING
N,5.052631578947368,3.526315789473684,0.15789473684210525,0,0.6842105263157895,0.47368421052631576,0.05263157894736842,0,16000001,1,
N,0,0,0,0,0,0,0,0,2223600,2 to 5,E_LEARNING
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,2.5,0,3,0,1,0,1,0,5292970,11 to 25,DESIGN
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,2174148,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,1,0,0,0,1,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,1787,"10,001 or more",NON_PROFIT_ORGANIZATION_MANAGEMENT
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,60278,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,210.9,15.483333333333333,717.6666666666666,0,3.3333333333333335,2.95,5.433333333333334,0,16000001,2 to 5,
N,2.5,0.5,0,0.5,1,0.5,0,0.5,5992417,6 to 10,HIGHER_EDUCATION
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,17006,51 to 200,APPAREL_FASHION
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0.5263157894736842,0,0,0,0.15789473684210525,0,4876773,6 to 10,
N,0,0,0,0,0,0,0,0,1087276,201 to 1000,EDUCATION_MANAGEMENT
N,1,1.8,0,0,0.4,0.6,0,0,6715185,201 to 1000,
N,6,2.5,0,0,1,0.5,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,2,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,10479,11 to 25,
N,3.4,0,0,0.6,0.8,0,0,0.6,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,4610781,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,1001 to 10000,Other
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,2,2,0,0,1,1,0,0,16000001,51 to 200,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,541686,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,9506530,26 to 50,MEDICAL_DEVICES
N,0.6,0.2,1,0,0.6,0.2,0.4,0,16000001,,
N,0.8888888888888888,0.3333333333333333,3.888888888888889,0,0.5555555555555556,0.2222222222222222,0.6666666666666666,0,16000001,2 to 5,
N,1.5,0,0,0,0.5,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,INDUSTRIAL_AUTOMATION
N,3,0,0,0,0.5,0,0,0,16000001,1,
N,20.88888888888889,2.638888888888889,0.3888888888888889,0,1.3055555555555556,0.5833333333333334,0.1111111111111111,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,12,0,0,0,2,0,2355089,2 to 5,E_LEARNING
N,3.5,2,0,0,1.25,0.75,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,2691169,51 to 200,NON_PROFIT_ORGANIZATION_MANAGEMENT
N,0,0,0,0,0,0,0,0,363298,201 to 1000,EDUCATION_MANAGEMENT
N,1,0,0,0,0.3333333333333333,0,0,0,16000001,2 to 5,
N,0,1,0,0,0,1,0,0,3720731,201 to 1000,ELECTRICAL_ELECTRONIC_MANUFACTURING
N,2,0,0,0,1,0,0,0,1252933,6 to 10,REAL_ESTATE
N,2,1,0,0,1,1,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,5667326,6 to 10,COMPUTER_SOFTWARE
N,1,0,0,0,0.5,0,0,0,248717,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,248717,1001 to 10000,Non-Profit/Educational Institution
N,1.5,0,0,0,0.5,0,0,0,6371784,2 to 5,
N,0,0,2,0,0,0,1,0,657702,1001 to 10000,Consumer Products
N,1,0,0,0,1,0,0,0,16000001,26 to 50,
N,2,0,0,0,1,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,1,
N,8,0,0,0,1,0,0,0,7879462,6 to 10,FINANCIAL_SERVICES
N,2,0,0,0,1,0,0,0,16000001,,
N,0.5,0,0,0,0.5,0,0,0,16000001,1,
N,2,6.333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,4742148,26 to 50,MARKETING_AND_ADVERTISING
N,0,0,0,0,0,0,0,0,16000001,,
N,1,2,0,0,1,1,0,0,16000001,,
N,0,0,0,0,0,0,0,0,1539739,51 to 200,
N,7,0,0,0,1,0,0,0,7690842,6 to 10,LEISURE_TRAVEL_TOURISM
N,30.22222222222222,31.38888888888889,17.944444444444443,0,2.5,2.2777777777777777,2.5,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,,
N,2,0,0,0,1,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0.15,0.1,0,0,0.05,0.05,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,48,2.142857142857143,8.857142857142858,0,1.1428571428571428,0.5714285714285714,0.5714285714285714,0,16000001,6 to 10,GLASS_CERAMICS_CONCRETE
N,5.5,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,2,0,0,0,1,0,0,,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0.6666666666666666,0,0,1.6666666666666667,0.3333333333333333,0,0,1,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,48462,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,1,
N,26.77777777777778,26.555555555555557,2.6666666666666665,0,1.5555555555555556,1.3333333333333333,0.6666666666666666,0,8723086,,
N,0,0,0,0,0,0,0,0,7569157,,
N,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,9392424,,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,2273605,6 to 10,
N,17.928571428571427,12.642857142857142,6.285714285714286,0,3,2.2142857142857144,1.2142857142857142,0,3772095,11 to 25,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,181845,26 to 50,PUBLIC_RELATIONS_AND_COMMUNICATIONS
N,0,0,0,0,0,0,0,0,8206012,2 to 5,
N,0,0,0,0,0,0,0,0,1249699,1001 to 10000,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0.25,0,2.25,0,0.25,0,0.75,0,16000001,2 to 5,
N,0.5,0,0,0,0.5,0,0,0,2874239,6 to 10,MUSIC
N,0,0,0,0,0,0,0,0,16000001,26 to 50,BUSINESS_SUPPLIES_AND_EQUIPMENT
N,0.3333333333333333,0,0,1.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,1181353,51 to 200,MARKETING_AND_ADVERTISING
N,0,0,0,0,0,0,0,0,16000001,1,
N,6,0.6,0,0.2,1,0.4,0,0.2,16000001,6 to 10,
N,44.07692307692308,11.76923076923077,0.8461538461538461,0.07692307692307693,1,0.9230769230769231,0.3076923076923077,0.07692307692307693,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,7131281,11 to 25,
N,0,0,0,0,0,0,0,0,1259045,6 to 10,
N,0,0,0,0,0,0,0,0,342454,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES
N,1.5263157894736843,0,0,0.10526315789473684,0.2631578947368421,0,0,0.10526315789473684,3466062,11 to 25,
N,18.636363636363637,0.45454545454545453,1.6363636363636365,0,1.4545454545454546,0.45454545454545453,0.5454545454545454,0,16000001,6 to 10,
N,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,1539,201 to 1000,
N,4,0,0,0,0.6666666666666666,0,0,0,16000001,6 to 10,HOSPITAL_HEALTH_CARE
N,3,14,0,0,1,1,0,0,16000001,6 to 10,
N,1,0,0,0,1,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,816212,51 to 200,Other
N,3,1,0,0,0.5,0.5,0,0,5785765,2 to 5,
N,0,0,0,0,0,0,0,0,4062056,26 to 50,COMPUTER_SOFTWARE
N,4.828571428571428,3.942857142857143,0.02857142857142857,0,0.34285714285714286,0.17142857142857143,0.02857142857142857,0,16000001,6 to 10,
N,1,0,0,0,1,0,0,0,16000001,6 to 10,
N,2,0,0,0,1,0,0,0,8890992,,
N,23.3125,0.03125,0,0,1.5625,0.03125,0,0,2840437,201 to 1000,OUTSOURCING_OFFSHORING
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,6.8,0.6,0,0,1,0.2,0,0,1922559,51 to 200,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,1641314,26 to 50,
N,0,0,0,0,0,0,0,0,2041981,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,7069388,6 to 10,
N,0.2,0,0,0,0.2,0,0,0,16000001,2 to 5,REAL_ESTATE
N,0,0,0,0,0,0,0,0,755391,2 to 5,
N,0.27586206896551724,0.20689655172413793,36.58620689655172,0,0.1724137931034483,0.1724137931034483,1.1724137931034482,0,16000001,,
N,1,0,0,0,1,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,4.5,0,2.5,0,0.5,0,0.5,0,16000001,,
N,0,1.2,0.6,0,0,0.8,0.2,0,16000001,1,
N,12.5,7.5,0,0,1.5,1.5,0,0,16000001,2 to 5,
N,3,0,0,0,1,0,0,0,6549227,6 to 10,MUSIC
N,1.5,0,0,0,0.5,0,0,0,16000001,,
N,1.6486486486486487,0.16216216216216217,0.7297297297297297,0.2702702702702703,0.4864864864864865,0.13513513513513514,0.16216216216216217,0.13513513513513514,4425402,26 to 50,CONSUMER_SERVICES
N,0.41025641025641024,0,0,0.358974358974359,0.23076923076923078,0,0,0.3076923076923077,16000001,6 to 10,CONSTRUCTION
N,1,0,0,0.45454545454545453,0.45454545454545453,0,0,0.18181818181818182,6855544,1,
N,0,0,0,0,0,0,0,0,3393881,26 to 50,CONSTRUCTION
N,0,0,0,0,0,0,0,0,4961477,11 to 25,
N,1,0,0,0,1,0,0,0,16000001,1,
N,12,0,0.6666666666666666,0,1,0,0.6666666666666666,0,16000001,1,
N,2,0.3333333333333333,0,0,1,0.3333333333333333,0,0,16000001,51 to 200,
N,0,0,0,0,0,0,0,0,284076,11 to 25,
N,11.666666666666666,0,0.6666666666666666,0,2.3333333333333335,0,0.3333333333333333,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,4151,26 to 50,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,,
N,32.3,5.6,0,0,1,0.8,0,0,16000001,2 to 5,
N,2,1,2,0,1,1,1,0,16000001,6 to 10,
N,1.6666666666666667,1.8888888888888888,0.2222222222222222,0,0.7777777777777778,0.6666666666666666,0.1111111111111111,0,16000001,26 to 50,UTILITIES
N,0.5,0,0,0,0.5,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,470850,201 to 1000,Technology - Software
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,1332556,2 to 5,
N,3.1818181818181817,2.272727272727273,4.2727272727272725,0,0.6363636363636364,0.2727272727272727,0.36363636363636365,0,16000001,1,
N,0,0,0,0,0,0,0,0,26258,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0.5,0,0,0,0.25,0,0,0,16000001,6 to 10,
N,29.6,68.8,2.2,0.2,1,1,0.4,0.2,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0.375,0.5,0,0,0.125,0.125,0,0,6688056,26 to 50,COMPUTER_SOFTWARE
N,47.333333333333336,7.954545454545454,0.8787878787878788,0.6212121212121212,0.9393939393939394,0.6060606060606061,0.2727272727272727,0.18181818181818182,4489573,11 to 25,
N,1,0,0,0,1,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,2027779,26 to 50,MARKETING_AND_ADVERTISING
N,4.411764705882353,0,0.058823529411764705,0,0.4117647058823529,0,0.058823529411764705,0,6892319,6 to 10,
N,0,0,0,0,0,0,0,0,20183,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,20183,1001 to 10000,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,470773,51 to 200,NON_PROFIT_ORGANIZATION_MANAGEMENT
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,42.125,3,9.5,0.125,3.25,1.5,2.375,0.125,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,1,0,0,0,1,0,0,0,6325215,51 to 200,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,3728226,11 to 25,
N,3.9833333333333334,4.683333333333334,22.4,0,0.35,0.4166666666666667,0.38333333333333336,0,2886469,6 to 10,COMMERCIAL_REAL_ESTATE
N,0,0,0,0,0,0,0,0,16000001,1,
N,0,0,0,0,0,0,0,0,8682809,26 to 50,Non-Profit/Educational Institution
N,0,0,0,0,0,0,0,0,287380,1001 to 10000,Marketing Services
N,0,0,0,0,0,0,0,0,8679904,2 to 5,
N,11,0,10.571428571428571,0,0.8571428571428571,0,1.2857142857142858,0,16000001,11 to 25,
N,5,0,1,0,1,0,1,0,16000001,11 to 25,
N,2.5555555555555554,7.888888888888889,0.8888888888888888,0.1111111111111111,0.8888888888888888,1,0.4444444444444444,0.1111111111111111,16000001,26 to 50,
N,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,817042,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,26 to 50,"Health, Medical, & Wellness"
N,0.5,0,0,0,0.5,0,0,0,16000001,201 to 1000,SEMICONDUCTORS
N,1,1,1,0,1,1,1,0,1812327,201 to 1000,TELECOMMUNICATIONS
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,HIGHER_EDUCATION
N,0,0,0,0,0,0,0,0,1027027,201 to 1000,FOOD_PRODUCTION
N,4.666666666666667,0,0,0,0.6666666666666666,0,0,0,16000001,6 to 10,INSURANCE
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,1.5714285714285714,0.14285714285714285,0,4.857142857142857,0.5714285714285714,0.14285714285714285,0,0.7142857142857143,16000001,1001 to 10000,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,8944607,11 to 25,MARKETING_AND_ADVERTISING
N,0,0,0,0,0,0,0,0,16000001,1,
N,5,0,0.5,0,0.5,0,0.5,0,16000001,6 to 10,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0.03636363636363636,0,0,0,0.03636363636363636,0,0,0,723029,6 to 10,PUBLISHING
N,14,4,5,0,1,1,1,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,4535459,51 to 200,
N,0,0,0,0,0,0,0,0,32955,1001 to 10000,Non-Profit/Educational Institution
N,2,0,0,0,1,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,3081828,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,,
N,9.61111111111111,0,0,0,0.9444444444444444,0,0,0,16000001,,
N,0,0,0,0,0,0,0,0,282854,201 to 1000,
N,47.65714285714286,21.285714285714285,9.571428571428571,0.08571428571428572,2.085714285714286,1.542857142857143,1.3142857142857143,0.02857142857142857,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,5942088,6 to 10,COMPUTER_SOFTWARE
N,0.14285714285714285,0,0,0,0.14285714285714285,0,0,0,8532271,2 to 5,
N,0.7857142857142857,0,0,0,0.21428571428571427,0,0,0,5510564,11 to 25,
N,0,0,0,0,0,0,0,0,8408214,6 to 10,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,1799868,51 to 200,Manufacturing
N,0,0,0,0,0,0,0,0,16000001,26 to 50,
N,0,0,0,0,0,0,0,0,16000001,11 to 25,
N,0,0,0,0,0,0,0,0,1491747,11 to 25,
N,0,0,0,0,0,0,0,0,16000001,1,
N,33.875,5.125,4.40625,0,2.0625,0.9375,0.59375,0,3780704,6 to 10,COMPUTER_SOFTWARE
N,1,0,0,0,0.5,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,6 to 10,STAFFING_AND_RECRUITING
N,0,0,0,0,0,0,0,0,16000001,6 to 10,
N,1.1904761904761905,1.7619047619047619,1.619047619047619,0,0.38095238095238093,0.3333333333333333,0.2857142857142857,0,16000001,6 to 10,PUBLIC_RELATIONS_AND_COMMUNICATIONS
N,0,0,0,0,0,0,0,0,181759,11 to 25,COMPUTER_SOFTWARE
N,0,0,0,0,0,0,0,0,16000001,1,
N,2,0,4,0,0.5,0,0.75,0,5865967,6 to 10,HOSPITAL_HEALTH_CARE
N,0,0,0,0,0,0,0,0,16000001,2 to 5,COMPUTER_SOFTWARE
N,5,0,2,0,1,0,1,0,60686,1001 to 10000,REAL_ESTATE
N,24.264705882352942,0.7647058823529411,4.088235294117647,5.323529411764706,2.4411764705882355,0.4411764705882353,0.7647058823529411,0.6764705882352942,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,16000001,2 to 5,
N,0,0,0,0,0,0,0,0,3745928,51 to 200,
N,0,0,0,0,0,0,0,0,140828,26 to 50,PUBLISHING
N,0,0,1,0,0,0,0.3333333333333333,0,16000001,26 to 50,
N,27.914285714285715,0.14285714285714285,1.457142857142857,0.05714285714285714,0.6571428571428571,0.02857142857142857,0.2,0.05714285714285714,16000001,1,
N,0,0,0,0,0,0,0,0,16000001,51 to 200,
N,60.857142857142854,6.428571428571429,3.2857142857142856,0,1,0.8571428571428571,0.14285714285714285,0,16000001,,
N,953.8333333333334,0,0,0,1,0,0,0,16000001,2 to 5,
